"clutch_code","egg_number","area","unique_egg_ID","pupal_treatment","emergence_date","sex","adultID","weight","mateID","clutchID","age","green_eggs","orange_eggs","clutch_size","eggs_photographed","X.x","larval_treatment","egg_mean_1B","egg_mean_2A","notes.y","egg_mean_1A","clutch_ID"
"3116",1,0.212,"3116_1","hot","11/27/2025","F","HOT.WTH.104_P3_H",0.0274,"HOT.WTH.110_P2_H","H.H.95","DONE",3,98,101,"DONE","","hot",NA,NA,"",0.193965393,"H.H.95"
"3116",2,0.19,"3116_2","hot","11/27/2025","F","HOT.WTH.104_P3_H",0.0274,"HOT.WTH.110_P2_H","H.H.95","DONE",3,98,101,"DONE","","hot",NA,NA,"",0.193965393,"H.H.95"
"3116",3,0.213,"3116_3","hot","11/27/2025","F","HOT.WTH.104_P3_H",0.0274,"HOT.WTH.110_P2_H","H.H.95","DONE",3,98,101,"DONE","","hot",NA,NA,"",0.193965393,"H.H.95"
"3116",4,0.206,"3116_4","hot","11/27/2025","F","HOT.WTH.104_P3_H",0.0274,"HOT.WTH.110_P2_H","H.H.95","DONE",3,98,101,"DONE","","hot",NA,NA,"",0.193965393,"H.H.95"
"3116",5,0.177,"3116_5","hot","11/27/2025","F","HOT.WTH.104_P3_H",0.0274,"HOT.WTH.110_P2_H","H.H.95","DONE",3,98,101,"DONE","","hot",NA,NA,"",0.193965393,"H.H.95"
"3116",6,0.196,"3116_6","hot","11/27/2025","F","HOT.WTH.104_P3_H",0.0274,"HOT.WTH.110_P2_H","H.H.95","DONE",3,98,101,"DONE","","hot",NA,NA,"",0.193965393,"H.H.95"
"3116",7,0.197,"3116_7","hot","11/27/2025","F","HOT.WTH.104_P3_H",0.0274,"HOT.WTH.110_P2_H","H.H.95","DONE",3,98,101,"DONE","","hot",NA,NA,"",0.193965393,"H.H.95"
"3116",8,0.163,"3116_8","hot","11/27/2025","F","HOT.WTH.104_P3_H",0.0274,"HOT.WTH.110_P2_H","H.H.95","DONE",3,98,101,"DONE","","hot",NA,NA,"",0.193965393,"H.H.95"
"3116",9,0.193,"3116_9","hot","11/27/2025","F","HOT.WTH.104_P3_H",0.0274,"HOT.WTH.110_P2_H","H.H.95","DONE",3,98,101,"DONE","","hot",NA,NA,"",0.193965393,"H.H.95"
"3116",10,0.192,"3116_10","hot","11/27/2025","F","HOT.WTH.104_P3_H",0.0274,"HOT.WTH.110_P2_H","H.H.95","DONE",3,98,101,"DONE","","hot",NA,NA,"",0.193965393,"H.H.95"
"7133",1,0.205,"7133_1","hot","11/29/2025","F","HOT.WTH.44_P2_H",0.0341,"HOT.WTH.96_P7_H","H.H.124","DONE",0,6,6,"DONE","","hot",NA,NA,"",0.205861929,"H.H.124"
"7133",2,0.218,"7133_2","hot","11/29/2025","F","HOT.WTH.44_P2_H",0.0341,"HOT.WTH.96_P7_H","H.H.124","DONE",0,6,6,"DONE","","hot",NA,NA,"",0.205861929,"H.H.124"
"7133",3,0.213,"7133_3","hot","11/29/2025","F","HOT.WTH.44_P2_H",0.0341,"HOT.WTH.96_P7_H","H.H.124","DONE",0,6,6,"DONE","","hot",NA,NA,"",0.205861929,"H.H.124"
"7133",4,0.202,"7133_4","hot","11/29/2025","F","HOT.WTH.44_P2_H",0.0341,"HOT.WTH.96_P7_H","H.H.124","DONE",0,6,6,"DONE","","hot",NA,NA,"",0.205861929,"H.H.124"
"7133",5,0.19,"7133_5","hot","11/29/2025","F","HOT.WTH.44_P2_H",0.0341,"HOT.WTH.96_P7_H","H.H.124","DONE",0,6,6,"DONE","","hot",NA,NA,"",0.205861929,"H.H.124"
"7133",6,0.207,"7133_6","hot","11/29/2025","F","HOT.WTH.44_P2_H",0.0341,"HOT.WTH.96_P7_H","H.H.124","DONE",0,6,6,"DONE","","hot",NA,NA,"",0.205861929,"H.H.124"
"1754",1,0.201,"1754_1","hot","11/29/2025","F","CTRL.WTH.42_P2_H",0.0237,"CTRL.WTH.50_P1_H","A.H.125","DONE",51,0,51,"DONE","","ambient",NA,NA,"",0.192383294,"A.H.125"
"1754",2,0.196,"1754_2","hot","11/29/2025","F","CTRL.WTH.42_P2_H",0.0237,"CTRL.WTH.50_P1_H","A.H.125","DONE",51,0,51,"DONE","","ambient",NA,NA,"",0.192383294,"A.H.125"
"1754",3,0.189,"1754_3","hot","11/29/2025","F","CTRL.WTH.42_P2_H",0.0237,"CTRL.WTH.50_P1_H","A.H.125","DONE",51,0,51,"DONE","","ambient",NA,NA,"",0.192383294,"A.H.125"
"1754",4,0.195,"1754_4","hot","11/29/2025","F","CTRL.WTH.42_P2_H",0.0237,"CTRL.WTH.50_P1_H","A.H.125","DONE",51,0,51,"DONE","","ambient",NA,NA,"",0.192383294,"A.H.125"
"1754",5,0.177,"1754_5","hot","11/29/2025","F","CTRL.WTH.42_P2_H",0.0237,"CTRL.WTH.50_P1_H","A.H.125","DONE",51,0,51,"DONE","","ambient",NA,NA,"",0.192383294,"A.H.125"
"1754",6,0.207,"1754_6","hot","11/29/2025","F","CTRL.WTH.42_P2_H",0.0237,"CTRL.WTH.50_P1_H","A.H.125","DONE",51,0,51,"DONE","","ambient",NA,NA,"",0.192383294,"A.H.125"
"1754",7,0.196,"1754_7","hot","11/29/2025","F","CTRL.WTH.42_P2_H",0.0237,"CTRL.WTH.50_P1_H","A.H.125","DONE",51,0,51,"DONE","","ambient",NA,NA,"",0.192383294,"A.H.125"
"1754",8,0.176,"1754_8","hot","11/29/2025","F","CTRL.WTH.42_P2_H",0.0237,"CTRL.WTH.50_P1_H","A.H.125","DONE",51,0,51,"DONE","","ambient",NA,NA,"",0.192383294,"A.H.125"
"1754",9,0.191,"1754_9","hot","11/29/2025","F","CTRL.WTH.42_P2_H",0.0237,"CTRL.WTH.50_P1_H","A.H.125","DONE",51,0,51,"DONE","","ambient",NA,NA,"",0.192383294,"A.H.125"
"1754",10,0.196,"1754_10","hot","11/29/2025","F","CTRL.WTH.42_P2_H",0.0237,"CTRL.WTH.50_P1_H","A.H.125","DONE",51,0,51,"DONE","","ambient",NA,NA,"",0.192383294,"A.H.125"
"6427",1,0.205,"6427_1","hot","12/1/2025","F","CTRL.WTH.170_P3_H",0.0199,"F4.CTRL.CTRL_P1_H","A.H.147","DONE",2,94,96,"DONE","","ambient",NA,NA,"",0.201,"A.H.147"
"6427",2,0.188,"6427_2","hot","12/1/2025","F","CTRL.WTH.170_P3_H",0.0199,"F4.CTRL.CTRL_P1_H","A.H.147","DONE",2,94,96,"DONE","","ambient",NA,NA,"",0.201,"A.H.147"
"6427",3,0.191,"6427_3","hot","12/1/2025","F","CTRL.WTH.170_P3_H",0.0199,"F4.CTRL.CTRL_P1_H","A.H.147","DONE",2,94,96,"DONE","","ambient",NA,NA,"",0.201,"A.H.147"
"6427",4,0.205,"6427_4","hot","12/1/2025","F","CTRL.WTH.170_P3_H",0.0199,"F4.CTRL.CTRL_P1_H","A.H.147","DONE",2,94,96,"DONE","","ambient",NA,NA,"",0.201,"A.H.147"
"6427",5,0.203,"6427_5","hot","12/1/2025","F","CTRL.WTH.170_P3_H",0.0199,"F4.CTRL.CTRL_P1_H","A.H.147","DONE",2,94,96,"DONE","","ambient",NA,NA,"",0.201,"A.H.147"
"6427",6,0.199,"6427_6","hot","12/1/2025","F","CTRL.WTH.170_P3_H",0.0199,"F4.CTRL.CTRL_P1_H","A.H.147","DONE",2,94,96,"DONE","","ambient",NA,NA,"",0.201,"A.H.147"
"6427",7,0.209,"6427_7","hot","12/1/2025","F","CTRL.WTH.170_P3_H",0.0199,"F4.CTRL.CTRL_P1_H","A.H.147","DONE",2,94,96,"DONE","","ambient",NA,NA,"",0.201,"A.H.147"
"6427",8,0.208,"6427_8","hot","12/1/2025","F","CTRL.WTH.170_P3_H",0.0199,"F4.CTRL.CTRL_P1_H","A.H.147","DONE",2,94,96,"DONE","","ambient",NA,NA,"",0.201,"A.H.147"
"6427",9,0.197,"6427_9","hot","12/1/2025","F","CTRL.WTH.170_P3_H",0.0199,"F4.CTRL.CTRL_P1_H","A.H.147","DONE",2,94,96,"DONE","","ambient",NA,NA,"",0.201,"A.H.147"
"6427",10,0.204,"6427_10","hot","12/1/2025","F","CTRL.WTH.170_P3_H",0.0199,"F4.CTRL.CTRL_P1_H","A.H.147","DONE",2,94,96,"DONE","","ambient",NA,NA,"",0.201,"A.H.147"
"4782",1,0.249,"4782_1","cool","11/25/2025","F","WARM.WTH.152_P3_C",0.027,"WARM.WTH.78_P1_C","W.C.75","DONE",32,161,193,"DONE","","warm",NA,NA,"",0.237,"W.C.75"
"4782",2,0.248,"4782_2","cool","11/25/2025","F","WARM.WTH.152_P3_C",0.027,"WARM.WTH.78_P1_C","W.C.75","DONE",32,161,193,"DONE","","warm",NA,NA,"",0.237,"W.C.75"
"4782",3,0.23,"4782_3","cool","11/25/2025","F","WARM.WTH.152_P3_C",0.027,"WARM.WTH.78_P1_C","W.C.75","DONE",32,161,193,"DONE","","warm",NA,NA,"",0.237,"W.C.75"
"4782",4,0.212,"4782_4","cool","11/25/2025","F","WARM.WTH.152_P3_C",0.027,"WARM.WTH.78_P1_C","W.C.75","DONE",32,161,193,"DONE","","warm",NA,NA,"",0.237,"W.C.75"
"4782",5,0.236,"4782_5","cool","11/25/2025","F","WARM.WTH.152_P3_C",0.027,"WARM.WTH.78_P1_C","W.C.75","DONE",32,161,193,"DONE","","warm",NA,NA,"",0.237,"W.C.75"
"4782",6,0.238,"4782_6","cool","11/25/2025","F","WARM.WTH.152_P3_C",0.027,"WARM.WTH.78_P1_C","W.C.75","DONE",32,161,193,"DONE","","warm",NA,NA,"",0.237,"W.C.75"
"4782",7,0.24,"4782_7","cool","11/25/2025","F","WARM.WTH.152_P3_C",0.027,"WARM.WTH.78_P1_C","W.C.75","DONE",32,161,193,"DONE","","warm",NA,NA,"",0.237,"W.C.75"
"4782",8,0.223,"4782_8","cool","11/25/2025","F","WARM.WTH.152_P3_C",0.027,"WARM.WTH.78_P1_C","W.C.75","DONE",32,161,193,"DONE","","warm",NA,NA,"",0.237,"W.C.75"
"4782",9,0.231,"4782_9","cool","11/25/2025","F","WARM.WTH.152_P3_C",0.027,"WARM.WTH.78_P1_C","W.C.75","DONE",32,161,193,"DONE","","warm",NA,NA,"",0.237,"W.C.75"
"4782",10,0.267,"4782_10","cool","11/25/2025","F","WARM.WTH.152_P3_C",0.027,"WARM.WTH.78_P1_C","W.C.75","DONE",32,161,193,"DONE","","warm",NA,NA,"",0.237,"W.C.75"
"7552",1,0.206,"7552_1","hot","11/29/2025","F","WARM.WTH.53_P6_H",0.0203,"WARM.WTH.127_P4_H","W.H.126","DONE",0,280,280,"DONE","","warm",NA,NA,"",0.209838923,"W.H.126"
"7552",2,0.194,"7552_2","hot","11/29/2025","F","WARM.WTH.53_P6_H",0.0203,"WARM.WTH.127_P4_H","W.H.126","DONE",0,280,280,"DONE","","warm",NA,NA,"",0.209838923,"W.H.126"
"7552",3,0.225,"7552_3","hot","11/29/2025","F","WARM.WTH.53_P6_H",0.0203,"WARM.WTH.127_P4_H","W.H.126","DONE",0,280,280,"DONE","","warm",NA,NA,"",0.209838923,"W.H.126"
"7552",4,0.206,"7552_4","hot","11/29/2025","F","WARM.WTH.53_P6_H",0.0203,"WARM.WTH.127_P4_H","W.H.126","DONE",0,280,280,"DONE","","warm",NA,NA,"",0.209838923,"W.H.126"
"7552",5,0.219,"7552_5","hot","11/29/2025","F","WARM.WTH.53_P6_H",0.0203,"WARM.WTH.127_P4_H","W.H.126","DONE",0,280,280,"DONE","","warm",NA,NA,"",0.209838923,"W.H.126"
"7552",6,0.214,"7552_6","hot","11/29/2025","F","WARM.WTH.53_P6_H",0.0203,"WARM.WTH.127_P4_H","W.H.126","DONE",0,280,280,"DONE","","warm",NA,NA,"",0.209838923,"W.H.126"
"7552",7,0.204,"7552_7","hot","11/29/2025","F","WARM.WTH.53_P6_H",0.0203,"WARM.WTH.127_P4_H","W.H.126","DONE",0,280,280,"DONE","","warm",NA,NA,"",0.209838923,"W.H.126"
"7552",8,0.207,"7552_8","hot","11/29/2025","F","WARM.WTH.53_P6_H",0.0203,"WARM.WTH.127_P4_H","W.H.126","DONE",0,280,280,"DONE","","warm",NA,NA,"",0.209838923,"W.H.126"
"7552",9,0.218,"7552_9","hot","11/29/2025","F","WARM.WTH.53_P6_H",0.0203,"WARM.WTH.127_P4_H","W.H.126","DONE",0,280,280,"DONE","","warm",NA,NA,"",0.209838923,"W.H.126"
"7552",10,0.206,"7552_10","hot","11/29/2025","F","WARM.WTH.53_P6_H",0.0203,"WARM.WTH.127_P4_H","W.H.126","DONE",0,280,280,"DONE","","warm",NA,NA,"",0.209838923,"W.H.126"
"8126",1,0.195,"8126_1","warm","11/27/2025","F","HOT.WTH.43_P1_W",0.0313,"HOT.WTH.42_P4_W","H.W.110","DONE",10,180,190,"DONE","","hot",NA,NA,"",0.199151749,"H.W.110"
"8126",2,0.183,"8126_2","warm","11/27/2025","F","HOT.WTH.43_P1_W",0.0313,"HOT.WTH.42_P4_W","H.W.110","DONE",10,180,190,"DONE","","hot",NA,NA,"",0.199151749,"H.W.110"
"8126",3,0.187,"8126_3","warm","11/27/2025","F","HOT.WTH.43_P1_W",0.0313,"HOT.WTH.42_P4_W","H.W.110","DONE",10,180,190,"DONE","","hot",NA,NA,"",0.199151749,"H.W.110"
"8126",4,0.192,"8126_4","warm","11/27/2025","F","HOT.WTH.43_P1_W",0.0313,"HOT.WTH.42_P4_W","H.W.110","DONE",10,180,190,"DONE","","hot",NA,NA,"",0.199151749,"H.W.110"
"8126",5,0.209,"8126_5","warm","11/27/2025","F","HOT.WTH.43_P1_W",0.0313,"HOT.WTH.42_P4_W","H.W.110","DONE",10,180,190,"DONE","","hot",NA,NA,"",0.199151749,"H.W.110"
"8126",6,0.208,"8126_6","warm","11/27/2025","F","HOT.WTH.43_P1_W",0.0313,"HOT.WTH.42_P4_W","H.W.110","DONE",10,180,190,"DONE","","hot",NA,NA,"",0.199151749,"H.W.110"
"8126",7,0.205,"8126_7","warm","11/27/2025","F","HOT.WTH.43_P1_W",0.0313,"HOT.WTH.42_P4_W","H.W.110","DONE",10,180,190,"DONE","","hot",NA,NA,"",0.199151749,"H.W.110"
"8126",8,0.217,"8126_8","warm","11/27/2025","F","HOT.WTH.43_P1_W",0.0313,"HOT.WTH.42_P4_W","H.W.110","DONE",10,180,190,"DONE","","hot",NA,NA,"",0.199151749,"H.W.110"
"8126",9,0.206,"8126_9","warm","11/27/2025","F","HOT.WTH.43_P1_W",0.0313,"HOT.WTH.42_P4_W","H.W.110","DONE",10,180,190,"DONE","","hot",NA,NA,"",0.199151749,"H.W.110"
"8126",10,0.206,"8126_10","warm","11/27/2025","F","HOT.WTH.43_P1_W",0.0313,"HOT.WTH.42_P4_W","H.W.110","DONE",10,180,190,"DONE","","hot",NA,NA,"",0.199151749,"H.W.110"
"4357",1,0.2,"4357_1","warm","11/27/2025","F","CTRL.WTH.42_P4_W",0.0277,"CTRL.WTH.110_P3_W","A.W.111","DONE",3,56,59,"DONE","","ambient",NA,NA,"",0.22046901,"A.W.111"
"4357",2,0.21,"4357_2","warm","11/27/2025","F","CTRL.WTH.42_P4_W",0.0277,"CTRL.WTH.110_P3_W","A.W.111","DONE",3,56,59,"DONE","","ambient",NA,NA,"",0.22046901,"A.W.111"
"4357",3,0.214,"4357_3","warm","11/27/2025","F","CTRL.WTH.42_P4_W",0.0277,"CTRL.WTH.110_P3_W","A.W.111","DONE",3,56,59,"DONE","","ambient",NA,NA,"",0.22046901,"A.W.111"
"4357",4,0.279,"4357_4","warm","11/27/2025","F","CTRL.WTH.42_P4_W",0.0277,"CTRL.WTH.110_P3_W","A.W.111","DONE",3,56,59,"DONE","","ambient",NA,NA,"",0.22046901,"A.W.111"
"4357",5,0.196,"4357_5","warm","11/27/2025","F","CTRL.WTH.42_P4_W",0.0277,"CTRL.WTH.110_P3_W","A.W.111","DONE",3,56,59,"DONE","","ambient",NA,NA,"",0.22046901,"A.W.111"
"4357",6,0.217,"4357_6","warm","11/27/2025","F","CTRL.WTH.42_P4_W",0.0277,"CTRL.WTH.110_P3_W","A.W.111","DONE",3,56,59,"DONE","","ambient",NA,NA,"",0.22046901,"A.W.111"
"4357",7,0.221,"4357_7","warm","11/27/2025","F","CTRL.WTH.42_P4_W",0.0277,"CTRL.WTH.110_P3_W","A.W.111","DONE",3,56,59,"DONE","","ambient",NA,NA,"",0.22046901,"A.W.111"
"4357",8,0.202,"4357_8","warm","11/27/2025","F","CTRL.WTH.42_P4_W",0.0277,"CTRL.WTH.110_P3_W","A.W.111","DONE",3,56,59,"DONE","","ambient",NA,NA,"",0.22046901,"A.W.111"
"4357",9,0.227,"4357_9","warm","11/27/2025","F","CTRL.WTH.42_P4_W",0.0277,"CTRL.WTH.110_P3_W","A.W.111","DONE",3,56,59,"DONE","","ambient",NA,NA,"",0.22046901,"A.W.111"
"4357",10,0.239,"4357_10","warm","11/27/2025","F","CTRL.WTH.42_P4_W",0.0277,"CTRL.WTH.110_P3_W","A.W.111","DONE",3,56,59,"DONE","","ambient",NA,NA,"",0.22046901,"A.W.111"
"4979",1,0.199,"4979_1","warm","11/25/2025","F","CTRL.WTH.113_P3_W",0.0112,"CTRL.WTH.127_P1_W","A.W.72","DONE",0,11,11,"DONE","","ambient",NA,NA,"",0.200233639,"A.W.72"
"4979",2,0.198,"4979_2","warm","11/25/2025","F","CTRL.WTH.113_P3_W",0.0112,"CTRL.WTH.127_P1_W","A.W.72","DONE",0,11,11,"DONE","","ambient",NA,NA,"",0.200233639,"A.W.72"
"4979",3,0.196,"4979_3","warm","11/25/2025","F","CTRL.WTH.113_P3_W",0.0112,"CTRL.WTH.127_P1_W","A.W.72","DONE",0,11,11,"DONE","","ambient",NA,NA,"",0.200233639,"A.W.72"
"4979",4,0.21,"4979_4","warm","11/25/2025","F","CTRL.WTH.113_P3_W",0.0112,"CTRL.WTH.127_P1_W","A.W.72","DONE",0,11,11,"DONE","","ambient",NA,NA,"",0.200233639,"A.W.72"
"4979",5,0.184,"4979_5","warm","11/25/2025","F","CTRL.WTH.113_P3_W",0.0112,"CTRL.WTH.127_P1_W","A.W.72","DONE",0,11,11,"DONE","","ambient",NA,NA,"",0.200233639,"A.W.72"
"4979",6,0.203,"4979_6","warm","11/25/2025","F","CTRL.WTH.113_P3_W",0.0112,"CTRL.WTH.127_P1_W","A.W.72","DONE",0,11,11,"DONE","","ambient",NA,NA,"",0.200233639,"A.W.72"
"4979",7,0.198,"4979_7","warm","11/25/2025","F","CTRL.WTH.113_P3_W",0.0112,"CTRL.WTH.127_P1_W","A.W.72","DONE",0,11,11,"DONE","","ambient",NA,NA,"",0.200233639,"A.W.72"
"4979",8,0.216,"4979_8","warm","11/25/2025","F","CTRL.WTH.113_P3_W",0.0112,"CTRL.WTH.127_P1_W","A.W.72","DONE",0,11,11,"DONE","","ambient",NA,NA,"",0.200233639,"A.W.72"
"4979",9,0.208,"4979_9","warm","11/25/2025","F","CTRL.WTH.113_P3_W",0.0112,"CTRL.WTH.127_P1_W","A.W.72","DONE",0,11,11,"DONE","","ambient",NA,NA,"",0.200233639,"A.W.72"
"4979",10,0.191,"4979_10","warm","11/25/2025","F","CTRL.WTH.113_P3_W",0.0112,"CTRL.WTH.127_P1_W","A.W.72","DONE",0,11,11,"DONE","","ambient",NA,NA,"",0.200233639,"A.W.72"
"4229",1,0.197,"4229_1","warm","11/25/2025","F","HOT.WTH.86_P8_W",0.0362,"F1.WARM.HOT_P6_W","H.W.74","DONE",1,361,362,"DONE","","hot",NA,NA,"",0.203376552,"H.W.74"
"4229",2,0.199,"4229_2","warm","11/25/2025","F","HOT.WTH.86_P8_W",0.0362,"F1.WARM.HOT_P6_W","H.W.74","DONE",1,361,362,"DONE","","hot",NA,NA,"",0.203376552,"H.W.74"
"4229",3,0.222,"4229_3","warm","11/25/2025","F","HOT.WTH.86_P8_W",0.0362,"F1.WARM.HOT_P6_W","H.W.74","DONE",1,361,362,"DONE","","hot",NA,NA,"",0.203376552,"H.W.74"
"4229",4,0.205,"4229_4","warm","11/25/2025","F","HOT.WTH.86_P8_W",0.0362,"F1.WARM.HOT_P6_W","H.W.74","DONE",1,361,362,"DONE","","hot",NA,NA,"",0.203376552,"H.W.74"
"4229",5,0.203,"4229_5","warm","11/25/2025","F","HOT.WTH.86_P8_W",0.0362,"F1.WARM.HOT_P6_W","H.W.74","DONE",1,361,362,"DONE","","hot",NA,NA,"",0.203376552,"H.W.74"
"4229",6,0.179,"4229_6","warm","11/25/2025","F","HOT.WTH.86_P8_W",0.0362,"F1.WARM.HOT_P6_W","H.W.74","DONE",1,361,362,"DONE","","hot",NA,NA,"",0.203376552,"H.W.74"
"4229",7,0.202,"4229_7","warm","11/25/2025","F","HOT.WTH.86_P8_W",0.0362,"F1.WARM.HOT_P6_W","H.W.74","DONE",1,361,362,"DONE","","hot",NA,NA,"",0.203376552,"H.W.74"
"4229",8,0.213,"4229_8","warm","11/25/2025","F","HOT.WTH.86_P8_W",0.0362,"F1.WARM.HOT_P6_W","H.W.74","DONE",1,361,362,"DONE","","hot",NA,NA,"",0.203376552,"H.W.74"
"4229",9,0.215,"4229_9","warm","11/25/2025","F","HOT.WTH.86_P8_W",0.0362,"F1.WARM.HOT_P6_W","H.W.74","DONE",1,361,362,"DONE","","hot",NA,NA,"",0.203376552,"H.W.74"
"4229",10,0.199,"4229_10","warm","11/25/2025","F","HOT.WTH.86_P8_W",0.0362,"F1.WARM.HOT_P6_W","H.W.74","DONE",1,361,362,"DONE","","hot",NA,NA,"",0.203376552,"H.W.74"
"6602",1,0.162,"6602_1","warm","11/25/2025","F","WARM.WTH.1_P6_W",0.0264,"WARM.WTH.94_P1_W","W.W.75","DONE",6,218,224,"DONE","","warm",NA,NA,"",0.180166204,"W.W.75"
"6602",2,0.179,"6602_2","warm","11/25/2025","F","WARM.WTH.1_P6_W",0.0264,"WARM.WTH.94_P1_W","W.W.75","DONE",6,218,224,"DONE","","warm",NA,NA,"",0.180166204,"W.W.75"
"6602",3,0.186,"6602_3","warm","11/25/2025","F","WARM.WTH.1_P6_W",0.0264,"WARM.WTH.94_P1_W","W.W.75","DONE",6,218,224,"DONE","","warm",NA,NA,"",0.180166204,"W.W.75"
"6602",4,0.157,"6602_4","warm","11/25/2025","F","WARM.WTH.1_P6_W",0.0264,"WARM.WTH.94_P1_W","W.W.75","DONE",6,218,224,"DONE","","warm",NA,NA,"",0.180166204,"W.W.75"
"6602",5,0.176,"6602_5","warm","11/25/2025","F","WARM.WTH.1_P6_W",0.0264,"WARM.WTH.94_P1_W","W.W.75","DONE",6,218,224,"DONE","","warm",NA,NA,"",0.180166204,"W.W.75"
"6602",6,0.209,"6602_6","warm","11/25/2025","F","WARM.WTH.1_P6_W",0.0264,"WARM.WTH.94_P1_W","W.W.75","DONE",6,218,224,"DONE","","warm",NA,NA,"",0.180166204,"W.W.75"
"6602",7,0.165,"6602_7","warm","11/25/2025","F","WARM.WTH.1_P6_W",0.0264,"WARM.WTH.94_P1_W","W.W.75","DONE",6,218,224,"DONE","","warm",NA,NA,"",0.180166204,"W.W.75"
"6602",8,0.189,"6602_8","warm","11/25/2025","F","WARM.WTH.1_P6_W",0.0264,"WARM.WTH.94_P1_W","W.W.75","DONE",6,218,224,"DONE","","warm",NA,NA,"",0.180166204,"W.W.75"
"6602",9,0.206,"6602_9","warm","11/25/2025","F","WARM.WTH.1_P6_W",0.0264,"WARM.WTH.94_P1_W","W.W.75","DONE",6,218,224,"DONE","","warm",NA,NA,"",0.180166204,"W.W.75"
"6602",10,0.173,"6602_10","warm","11/25/2025","F","WARM.WTH.1_P6_W",0.0264,"WARM.WTH.94_P1_W","W.W.75","DONE",6,218,224,"DONE","","warm",NA,NA,"",0.180166204,"W.W.75"
"5575",1,0.195,"5575_1","warm","11/25/2025","F","CTRL.WTH.88_P1_W",0.03655,"F1.CTRL.WARM_P3_W","A.W.76","DONE",6,162,168,"DONE","","ambient",NA,NA,"",0.189359968,"A.W.76"
"5575",2,0.192,"5575_2","warm","11/25/2025","F","CTRL.WTH.88_P1_W",0.03655,"F1.CTRL.WARM_P3_W","A.W.76","DONE",6,162,168,"DONE","","ambient",NA,NA,"",0.189359968,"A.W.76"
"5575",3,0.195,"5575_3","warm","11/25/2025","F","CTRL.WTH.88_P1_W",0.03655,"F1.CTRL.WARM_P3_W","A.W.76","DONE",6,162,168,"DONE","","ambient",NA,NA,"",0.189359968,"A.W.76"
"5575",4,0.161,"5575_4","warm","11/25/2025","F","CTRL.WTH.88_P1_W",0.03655,"F1.CTRL.WARM_P3_W","A.W.76","DONE",6,162,168,"DONE","","ambient",NA,NA,"",0.189359968,"A.W.76"
"5575",5,0.164,"5575_5","warm","11/25/2025","F","CTRL.WTH.88_P1_W",0.03655,"F1.CTRL.WARM_P3_W","A.W.76","DONE",6,162,168,"DONE","","ambient",NA,NA,"",0.189359968,"A.W.76"
"5575",6,0.184,"5575_6","warm","11/25/2025","F","CTRL.WTH.88_P1_W",0.03655,"F1.CTRL.WARM_P3_W","A.W.76","DONE",6,162,168,"DONE","","ambient",NA,NA,"",0.189359968,"A.W.76"
"5575",7,0.191,"5575_7","warm","11/25/2025","F","CTRL.WTH.88_P1_W",0.03655,"F1.CTRL.WARM_P3_W","A.W.76","DONE",6,162,168,"DONE","","ambient",NA,NA,"",0.189359968,"A.W.76"
"5575",8,0.203,"5575_8","warm","11/25/2025","F","CTRL.WTH.88_P1_W",0.03655,"F1.CTRL.WARM_P3_W","A.W.76","DONE",6,162,168,"DONE","","ambient",NA,NA,"",0.189359968,"A.W.76"
"5575",9,0.207,"5575_9","warm","11/25/2025","F","CTRL.WTH.88_P1_W",0.03655,"F1.CTRL.WARM_P3_W","A.W.76","DONE",6,162,168,"DONE","","ambient",NA,NA,"",0.189359968,"A.W.76"
"5575",10,0.201,"5575_10","warm","11/25/2025","F","CTRL.WTH.88_P1_W",0.03655,"F1.CTRL.WARM_P3_W","A.W.76","DONE",6,162,168,"DONE","","ambient",NA,NA,"",0.189359968,"A.W.76"
"8830",1,0.234,"8830_1","cool","11/25/2025","F","WARM.WTH.150_P2_C",0.0287,"WARM.WTH.47_P4_C","W.C.76","DONE",3,76,79,"DONE","","warm",NA,NA,"",0.228622016,"W.C.76"
"8830",2,0.218,"8830_2","cool","11/25/2025","F","WARM.WTH.150_P2_C",0.0287,"WARM.WTH.47_P4_C","W.C.76","DONE",3,76,79,"DONE","","warm",NA,NA,"",0.228622016,"W.C.76"
"8830",3,0.243,"8830_3","cool","11/25/2025","F","WARM.WTH.150_P2_C",0.0287,"WARM.WTH.47_P4_C","W.C.76","DONE",3,76,79,"DONE","","warm",NA,NA,"",0.228622016,"W.C.76"
"8830",4,0.204,"8830_4","cool","11/25/2025","F","WARM.WTH.150_P2_C",0.0287,"WARM.WTH.47_P4_C","W.C.76","DONE",3,76,79,"DONE","","warm",NA,NA,"",0.228622016,"W.C.76"
"8830",5,0.221,"8830_5","cool","11/25/2025","F","WARM.WTH.150_P2_C",0.0287,"WARM.WTH.47_P4_C","W.C.76","DONE",3,76,79,"DONE","","warm",NA,NA,"",0.228622016,"W.C.76"
"8830",6,0.249,"8830_6","cool","11/25/2025","F","WARM.WTH.150_P2_C",0.0287,"WARM.WTH.47_P4_C","W.C.76","DONE",3,76,79,"DONE","","warm",NA,NA,"",0.228622016,"W.C.76"
"8830",7,0.227,"8830_7","cool","11/25/2025","F","WARM.WTH.150_P2_C",0.0287,"WARM.WTH.47_P4_C","W.C.76","DONE",3,76,79,"DONE","","warm",NA,NA,"",0.228622016,"W.C.76"
